cursor x,cursor y,ch1,ch2,ch3,ch4,ch5
2052,960,104.00390625,75.1953125,46.38671875,70.80078125,14.16015625
2052,960,-102.5390625,190.4296875,62.5,5.859375,44.921875
2052,960,-38.57421875,95.703125,41.9921875,-14.6484375,36.1328125
2052,960,166.9921875,151.85546875,29.78515625,37.109375,18.06640625
2054,923,129.8828125,250.48828125,37.109375,62.98828125,43.45703125
2054,923,-86.9140625,84.9609375,29.296875,14.16015625,33.203125
2054,923,-78.61328125,-127.9296875,31.25,-11.23046875,9.765625
2054,923,124.51171875,-11.23046875,41.015625,26.3671875,-26.3671875
2054,923,173.33984375,218.75,40.0390625,62.5,-5.859375
2054,923,-26.3671875,96.6796875,34.66796875,32.2265625,39.0625
2054,923,-105.95703125,-122.0703125,30.2734375,-16.11328125,70.3125
2054,923,66.89453125,-90.33203125,32.71484375,6.34765625,12.6953125
